Driver,method,flag_time_s
HUL,baseline,9119.308
HUL,baseline,9119.736
HUL,baseline,9121.387
HUL,baseline,9122.307
HUL,baseline,9122.715
HUL,baseline,9122.955
HUL,baseline,9123.507
HUL,baseline,9123.635
HUL,baseline,9123.988
HUL,baseline,9142.827
HUL,baseline,9203.988
HUL,baseline,9206.115
HUL,baseline,9206.516
HUL,baseline,9207.707
HUL,baseline,9207.716
HUL,baseline,9209.868
HUL,baseline,9210.035
HUL,baseline,9210.068
HUL,baseline,9210.296
HUL,baseline,9211.108
HUL,baseline,9224.875
HUL,baseline,9228.107
HUL,baseline,9289.588
HUL,baseline,9289.776
HUL,baseline,9289.908
HUL,baseline,9290.036
HUL,baseline,9290.735
HUL,baseline,9295.015
HUL,baseline,9295.188
HUL,baseline,9295.215
HUL,baseline,9295.436
HUL,baseline,9295.756
HUL,baseline,9310.188
HUL,baseline,9310.388
HUL,baseline,9310.416
HUL,baseline,9310.676
HUL,baseline,9310.875
HUL,baseline,9312.856
HUL,baseline,9313.955
HUL,baseline,9313.988
HUL,baseline,9315.068
HUL,baseline,9315.095
HUL,baseline,9378.708
HUL,baseline,9378.935
HUL,baseline,9378.948
HUL,baseline,9379.148
HUL,baseline,9379.234
HUL,baseline,9379.455
HUL,baseline,9379.708
HUL,baseline,9379.715
HUL,baseline,9379.908
HUL,baseline,9380.035
HUL,baseline,9380.388
HUL,baseline,9380.475
HUL,baseline,9380.669
HUL,baseline,9380.775
HUL,baseline,9388.195
HUL,baseline,9388.475
HUL,baseline,9389.708
HUL,baseline,9389.835
HUL,baseline,9389.868
HUL,baseline,9391.188
HUL,baseline,9391.215
HUL,baseline,9407.596
HUL,baseline,9408.015
HUL,baseline,9408.029
HUL,baseline,9408.176
HUL,baseline,9408.189
HUL,baseline,9409.496
HUL,baseline,9410.255
HUL,baseline,9410.308
HUL,baseline,9415.276
HUL,baseline,9415.509
HUL,baseline,9415.615
HUL,baseline,9415.668
HUL,baseline,9416.316
HUL,baseline,9417.295
HUL,baseline,9417.308
HUL,baseline,9418.236
HUL,baseline,9418.455
HUL,baseline,9418.468
HUL,baseline,9419.195
HUL,baseline,9419.975
HUL,baseline,9423.936
HUL,baseline,9424.068
HUL,baseline,9424.135
HUL,baseline,9424.336
HUL,baseline,9427.476
HUL,baseline,9429.908
HUL,baseline,9430.696
HUL,baseline,9430.868
HUL,baseline,9430.935
HUL,baseline,9449.415
HUL,baseline,9455.115
HUL,baseline,9455.309
HUL,baseline,9455.435
HUL,baseline,9473.176
HUL,baseline,9473.349
HUL,baseline,9474.516
HUL,baseline,9475.196
HUL,baseline,9476.536
HUL,baseline,9476.628
HUL,baseline,9478.195
HUL,baseline,9478.268
HUL,baseline,9478.335
HUL,baseline,9478.508
HUL,baseline,9478.675
HUL,baseline,9478.908
HUL,baseline,9479.015
HUL,baseline,9479.176
HUL,baseline,9479.309
HUL,baseline,9481.269
HUL,baseline,9482.416
HUL,baseline,9482.949
HUL,baseline,9482.956
HUL,baseline,9487.109
HUL,baseline,9487.175
HUL,baseline,9487.309
HUL,baseline,9487.435
HUL,baseline,9487.549
HUL,baseline,9487.695
HUL,baseline,9487.876
HUL,baseline,9487.949
HUL,baseline,9488.156
HUL,baseline,9488.335
HUL,baseline,9488.389
HUL,baseline,9488.595
HUL,baseline,9488.629
HUL,baseline,9488.816
HUL,baseline,9488.909
HUL,baseline,9489.109
HUL,baseline,9489.236
HUL,baseline,9489.309
HUL,baseline,9489.415
HUL,baseline,9489.616
HUL,baseline,9489.629
HUL,baseline,9489.868
HUL,baseline,9489.995
HUL,baseline,9490.228
HUL,baseline,9490.376
HUL,baseline,9490.428
HUL,baseline,9490.535
HUL,baseline,9490.588
HUL,baseline,9490.788
HUL,baseline,9490.814
HUL,baseline,9493.715
HUL,baseline,9493.789
HUL,baseline,9493.975
HUL,baseline,9493.989
HUL,baseline,9494.136
HUL,baseline,9494.349
HUL,baseline,9494.549
HUL,baseline,9494.555
HUL,baseline,9495.229
HUL,baseline,9495.236
HUL,baseline,9495.455
MAG,conformal,7190.862
MAG,conformal,7190.895
MAG,conformal,7191.116
MAG,conformal,7191.222
MAG,conformal,7191.422
MAG,conformal,7191.515
MAG,conformal,7191.696
MAG,conformal,7191.742
MAG,conformal,7191.916
MAG,conformal,7192.062
MAG,conformal,7192.341
MAG,conformal,7192.375
MAG,conformal,7192.595
MAG,conformal,7205.541
MAG,conformal,7205.715
MAG,conformal,7205.861
MAG,conformal,7206.015
MAG,conformal,7206.221
MAG,conformal,7206.376
MAG,conformal,7206.501
MAG,conformal,7206.741
MAG,conformal,7206.775
MAG,conformal,7272.062
MAG,conformal,7272.236
MAG,conformal,7272.342
MAG,conformal,7272.415
MAG,conformal,7272.502
MAG,conformal,7272.662
MAG,conformal,7272.694
MAG,conformal,7272.875
MAG,conformal,7273.021
MAG,conformal,7273.075
MAG,conformal,7273.355
MAG,conformal,7273.381
MAG,conformal,7273.534
MAG,conformal,7273.741
MAG,conformal,7273.814
MAG,conformal,7273.941
MAG,conformal,7274.015
MAG,conformal,7274.235
MAG,conformal,7274.421
MAG,conformal,7274.615
MAG,conformal,7293.555
MAG,conformal,7293.741
MAG,conformal,7293.795
MAG,conformal,7294.355
MAG,conformal,7294.755
MAG,conformal,7294.821
MAG,conformal,7294.915
MAG,conformal,7295.101
MAG,conformal,7295.195
MAG,conformal,7295.235
MAG,conformal,7295.462
MAG,conformal,7295.595
MAG,conformal,7295.742
MAG,conformal,7295.916
MAG,conformal,7295.982
MAG,conformal,7359.575
MAG,conformal,7359.702
MAG,conformal,7359.902
MAG,conformal,7360.015
MAG,conformal,7360.181
MAG,conformal,7360.355
MAG,conformal,7360.381
MAG,conformal,7360.581
MAG,conformal,7360.615
MAG,conformal,7360.741
MAG,conformal,7360.941
MAG,conformal,7361.075
MAG,conformal,7361.142
MAG,conformal,7361.255
MAG,conformal,7361.382
MAG,conformal,7361.415
MAG,conformal,7361.542
MAG,conformal,7361.595
MAG,conformal,7361.756
MAG,conformal,7361.822
MAG,conformal,7467.696
MAG,conformal,7467.782
MAG,conformal,7467.875
MAG,conformal,7468.095
MAG,conformal,7468.182
MAG,conformal,7533.783
MAG,conformal,7533.796
MAG,conformal,7534.143
MAG,conformal,7534.255
MAG,conformal,7534.463
MAG,conformal,7534.656
MAG,conformal,7534.742
MAG,conformal,7534.836
MAG,conformal,7534.942
MAG,conformal,7535.075
MAG,conformal,7535.182
MAG,conformal,7535.335
MAG,conformal,7535.462
MAG,conformal,7535.555
MAG,conformal,7535.702
MAG,conformal,7535.834
MAG,conformal,7535.902
MAG,conformal,7536.134
MAG,conformal,7536.142
MAG,conformal,7536.422
MAG,conformal,7536.535
MAG,conformal,7536.622
MAG,conformal,7540.503
MAG,conformal,7540.656
MAG,conformal,7540.903
MAG,conformal,7541.255
MAG,conformal,7541.343
MAG,conformal,7541.515
MAG,conformal,7541.582
MAG,conformal,7541.756
MAG,conformal,7541.822
MAG,conformal,7554.822
MAG,conformal,7554.976
MAG,conformal,7554.982
MAG,conformal,7555.136
MAG,conformal,8019.704
MAG,conformal,8019.856
MAG,conformal,8019.864
MAG,conformal,8104.264
MAG,conformal,8104.415
MAG,conformal,8104.615
MAG,conformal,8104.665
MAG,conformal,8104.825
MAG,conformal,8105.984
MAG,conformal,8106.136
MAG,conformal,8106.304
MAG,conformal,8106.355
MAG,conformal,8106.504
MAG,conformal,8106.535
MAG,conformal,8190.145
MAG,conformal,8190.236
MAG,conformal,8190.505
MAG,conformal,8190.535
MAG,conformal,8255.875
MAG,conformal,8255.995
MAG,conformal,8256.145
MAG,conformal,8256.195
MAG,conformal,8256.305
MAG,conformal,8256.465
MAG,conformal,8256.495
MAG,conformal,8256.775
MAG,conformal,8256.785
MAG,conformal,8256.945
MAG,conformal,8257.105
MAG,conformal,8257.196
MAG,conformal,8257.375
MAG,conformal,8257.385
MAG,conformal,8257.575
MAG,conformal,8257.625
MAG,conformal,8257.756
MAG,conformal,8257.825
MAG,conformal,8258.016
MAG,conformal,8258.145
MAG,conformal,8258.336
MAG,conformal,8342.305
MAG,conformal,8342.495
MAG,conformal,8342.585
MAG,conformal,8342.785
MAG,conformal,8342.795
MAG,conformal,8343.105
MAG,conformal,8343.156
MAG,conformal,8343.355
MAG,conformal,8343.425
MAG,conformal,8343.635
MAG,conformal,8343.785
MAG,conformal,8343.996
MAG,conformal,8344.065
MAG,conformal,8344.195
MAG,conformal,8344.305
MAG,conformal,8344.336
MAG,conformal,8344.495
MAG,conformal,8344.585
MAG,conformal,8344.715
MAG,conformal,8344.785
MAG,conformal,8344.936
MAG,conformal,8433.755
MAG,conformal,8433.826
MAG,conformal,8433.935
MAG,conformal,8434.026
MAG,conformal,8434.235
MAG,conformal,8434.266
MAG,conformal,8434.426
MAG,conformal,8434.515
MAG,conformal,8434.705
MAG,conformal,8434.815
MAG,conformal,8435.065
MAG,conformal,8435.305
MAG,conformal,8435.315
MAG,conformal,8435.585
MAG,conformal,8519.066
MAG,conformal,8519.175
MAG,conformal,8519.346
MAG,conformal,8519.556
MAG,conformal,8519.626
MAG,conformal,8519.836
MAG,conformal,8520.066
MAG,conformal,8520.255
MAG,conformal,8520.266
MAG,conformal,8520.435
MAG,conformal,8520.546
MAG,conformal,8520.735
MAG,conformal,8520.746
MAG,conformal,8521.026
MAG,conformal,8521.055
MAG,conformal,8521.306
MAG,conformal,8521.436
MAG,conformal,8521.546
MAG,conformal,8521.556
MAG,conformal,8521.786
MAG,conformal,8521.836
MAG,conformal,8605.776
MAG,conformal,8605.975
MAG,conformal,8606.106
MAG,conformal,8606.275
MAG,conformal,8606.466
MAG,conformal,8606.475
MAG,conformal,8606.696
MAG,conformal,8606.746
MAG,conformal,8606.855
MAG,conformal,8607.026
MAG,conformal,8607.035
MAG,conformal,8607.196
MAG,conformal,8607.226
MAG,conformal,8607.466
MAG,conformal,8607.536
MAG,conformal,8607.626
MAG,conformal,8607.736
MAG,conformal,8607.826
MAG,conformal,8607.895
MAG,conformal,8712.975
MAG,conformal,8713.066
MAG,conformal,8713.176
MAG,conformal,8713.386
MAG,conformal,8713.416
MAG,conformal,8713.666
MAG,conformal,8713.716
MAG,conformal,8713.896
MAG,conformal,8713.946
MAG,conformal,8714.186
MAG,conformal,8714.195
MAG,conformal,8714.375
MAG,conformal,8714.535
MAG,conformal,8714.586
MAG,conformal,8714.826
MAG,conformal,8714.855
MAG,conformal,8715.066
MAG,conformal,8715.255
MAG,conformal,8715.266
MAG,conformal,8778.146
MAG,conformal,8778.156
MAG,conformal,8778.426
MAG,conformal,8778.495
MAG,conformal,8778.586
MAG,conformal,8778.746
MAG,conformal,8778.756
MAG,conformal,8778.946
MAG,conformal,8778.956
MAG,conformal,8779.156
MAG,conformal,8779.226
MAG,conformal,8779.336
MAG,conformal,8779.506
MAG,conformal,8779.675
MAG,conformal,8779.826
MAG,conformal,8779.986
MAG,conformal,8780.135
MAG,conformal,8780.186
MAG,conformal,8780.315
MAG,conformal,8780.426
MAG,conformal,8872.506
MAG,conformal,8872.746
MAG,conformal,8885.826
MAG,conformal,8886.035
MAG,conformal,8886.146
MAG,conformal,8886.395
MAG,conformal,8886.426
MAG,conformal,8952.516
MAG,conformal,8952.626
MAG,conformal,8952.735
MAG,conformal,8952.786
MAG,conformal,8953.067
MAG,conformal,8953.096
MAG,conformal,8953.336
MAG,conformal,8953.547
MAG,conformal,8953.707
MAG,conformal,8953.735
MAG,conformal,8953.867
MAG,conformal,8954.107
MAG,conformal,8954.135
MAG,conformal,8954.267
MAG,conformal,8954.295
MAG,conformal,8954.467
MAG,conformal,8954.476
MAG,conformal,9061.635
MAG,conformal,9061.787
MAG,conformal,9061.796
MAG,conformal,9061.996
MAG,conformal,9062.027
MAG,conformal,9062.155
MAG,conformal,9062.387
MAG,conformal,9062.587
MAG,conformal,9062.656
MAG,conformal,9062.787
MAG,conformal,9062.816
MAG,conformal,9062.896
MAG,conformal,9063.067
MAG,conformal,9063.267
MAG,conformal,9063.275
MAG,conformal,9063.427
MAG,conformal,9063.435
MAG,conformal,9063.627
MAG,conformal,9063.827
MAG,conformal,9125.628
MAG,conformal,9125.828
MAG,conformal,9125.876
MAG,conformal,9126.108
MAG,conformal,9126.115
MAG,conformal,9126.308
MAG,conformal,9126.436
MAG,conformal,9126.595
MAG,conformal,9126.627
MAG,conformal,9126.756
MAG,conformal,9126.787
MAG,conformal,9126.987
MAG,conformal,9148.296
MAG,conformal,9148.427
MAG,conformal,9211.788
MAG,conformal,9211.916
MAG,conformal,9212.055
MAG,conformal,9212.068
MAG,conformal,9212.276
MAG,conformal,9212.468
MAG,conformal,9212.576
MAG,conformal,9212.756
MAG,conformal,9212.868
MAG,conformal,9213.028
MAG,conformal,9213.116
MAG,conformal,9213.188
MAG,conformal,9213.276
MAG,conformal,9213.508
MAG,conformal,9213.536
MAG,conformal,9213.755
MAG,conformal,9213.907
MAG,conformal,9213.956
MAG,conformal,9214.056
MAG,conformal,9214.267
MAG,conformal,9214.335
MAG,conformal,9214.427
MAG,conformal,9299.396
MAG,conformal,9299.428
MAG,conformal,9299.576
MAG,conformal,9299.708
MAG,conformal,9299.875
MAG,conformal,9299.908
MAG,conformal,9300.075
MAG,conformal,9300.108
MAG,conformal,9300.175
MAG,conformal,9300.268
MAG,conformal,9300.375
MAG,conformal,9300.508
MAG,conformal,9300.575
MAG,conformal,9300.668
MAG,conformal,9300.868
MAG,conformal,9300.915
MAG,conformal,9301.068
MAG,conformal,9301.075
MAG,conformal,9301.335
MAG,conformal,9301.347
MAG,conformal,9320.428
MAG,conformal,9389.515
MAG,conformal,9389.708
MAG,conformal,9389.835
MAG,conformal,9389.868
MAG,conformal,9390.108
MAG,conformal,9390.196
MAG,conformal,9390.468
MAG,conformal,9390.516
MAG,conformal,9390.788
MAG,conformal,9390.856
MAG,conformal,9390.988
MAG,conformal,9391.188
MAG,conformal,9391.215
MAG,conformal,9391.388
MAG,conformal,9391.616
MAG,conformal,9391.668
MAG,conformal,9391.896
MAG,conformal,9392.028
MAG,conformal,9392.235
MAG,conformal,9395.948
MAG,conformal,9396.148
MAG,conformal,9396.156
MAG,conformal,9396.348
MAG,conformal,9396.556
MAG,conformal,9396.708
MAG,conformal,9396.915
MAG,conformal,9481.589
MAG,conformal,9481.735
MAG,conformal,9481.749
MAG,conformal,9481.916
MAG,conformal,9482.069
MAG,conformal,9482.095
MAG,conformal,9482.349
MAG,conformal,9482.416
MAG,conformal,9482.589
MAG,conformal,9482.615
MAG,conformal,9482.796
MAG,conformal,9482.949
MAG,conformal,9482.956
MAG,conformal,9483.108
MAG,conformal,9483.116
MAG,conformal,9483.396
MAG,conformal,9483.428
MAG,conformal,9483.576
MAG,conformal,9483.735
MAG,conformal,9483.828
MAG,conformal,9487.549
MAG,conformal,9487.695
MAG,conformal,9487.876
MAG,baseline,7188.541
MAG,baseline,7188.595
MAG,baseline,7190.102
MAG,baseline,7190.235
MAG,baseline,7190.862
MAG,baseline,7190.895
MAG,baseline,7191.116
MAG,baseline,7205.541
MAG,baseline,7205.715
MAG,baseline,7205.861
MAG,baseline,7208.381
MAG,baseline,7208.494
MAG,baseline,7272.062
MAG,baseline,7272.236
